CREATIVE,LINK,SPONSOR,CATEGORY,CATEGORY-STATE,L,MARKET,DISTRICT,MEDIA,AIRDATE,AIRTIME,DAYPART,STATION,AFFILIATE,PROGRAM,PROGRAM TYPE,EST. COST,AD TYPE,AFFILIATION,ELECTION,ISSUE,LEVEL,RACE,TONE,YEAR,NIELSENDMAID,MARKET-STATE
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/05/2018","08:54:36","EARLY MORNING","WBTV","CBS","CBS THIS MORNING","NEWS FORUM/INTERVIEW/VARIED FORMAT","380","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/05/2018","09:54:40","DAYTIME","WBTV","CBS","MORNING BREAK","NEWSCAST (LOCAL ONLY)","180","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/05/2018","10:58:36","DAYTIME","WBTV","CBS","LET'S MAKE A DEAL-CBS","GAME SHOW","260","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/05/2018","16:07:36","EARLY FRINGE","WBTV","CBS","WBTV 3 NEWS AT 4PM","NEWSCAST (LOCAL ONLY)","350","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/05/2018","17:23:12","EARLY FRINGE","WBTV","CBS","WBTV 3 NEWS AT 5PM","NEWSCAST (LOCAL ONLY)","520","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/06/2018","01:26:32","LATE FRINGE","WBTV","CBS","LATE LATE SHOW WITH JAME","TALK","200","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/06/2018","09:38:33","DAYTIME","WBTV","CBS","MORNING BREAK","NEWSCAST (LOCAL ONLY)","180","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/06/2018","17:21:19","EARLY FRINGE","WBTV","CBS","WBTV 3 NEWS AT 5PM","NEWSCAST (LOCAL ONLY)","520","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/07/2018","01:20:30","LATE FRINGE","WBTV","CBS","LATE LATE SHOW WITH JAME","TALK","200","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/07/2018","06:26:38","EARLY MORNING","WBTV","CBS","WBTV NEWS 3 SAT AT 6A","NEWSCAST (LOCAL ONLY)","180","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/07/2018","07:53:33","EARLY MORNING","WBTV","CBS","WBTV NEWS 3 SAT AT 7A","NEWSCAST (LOCAL ONLY)","260","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/08/2018","05:29:17","EARLY MORNING","WBTV","CBS","WBTV NEWS 3 SUNDAY 5A","NEWSCAST (LOCAL ONLY)","90","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/09/2018","09:17:26","DAYTIME","WBTV","CBS","MORNING BREAK","NEWSCAST (LOCAL ONLY)","180","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/09/2018","10:59:17","DAYTIME","WBTV","CBS","LET'S MAKE A DEAL-CBS","GAME SHOW","260","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/09/2018","15:59:09","DAYTIME","WBTV","CBS","STEVE","TALK","260","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/09/2018","17:28:00","EARLY FRINGE","WBTV","CBS","WBTV 3 NEWS AT 5PM","NEWSCAST (LOCAL ONLY)","480","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/10/2018","01:27:33","LATE FRINGE","WBTV","CBS","LATE LATE SHOW WITH JAME","TALK","260","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/01/2018","19:39:58","PRIME TIME","WCCB","CW","2 BROKE GIRLS WKND","SITUATION COMEDY","500","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/01/2018","21:29:15","PRIME TIME","WCCB","CW","BIG BANG THEORY WKND","SITUATION COMEDY","1000","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/01/2018","22:25:23","LATE NEWS","WCCB","CW","WCCB NEWS AT 10","NEWSCAST (LOCAL ONLY)","400","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","06:09:20","EARLY MORNING","WCCB","CW","WCCB NEWS RISING","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","06:28:18","EARLY MORNING","WCCB","CW","WCCB NEWS RISING","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","07:37:53","EARLY MORNING","WCCB","CW","WCCB NEWS RISING","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","19:25:24","PRIME ACCESS","WCCB","CW","BIG BANG THEORY","SITUATION COMEDY","850","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","22:27:16","LATE NEWS","WCCB","CW","WCCB NEWS AT 10","NEWSCAST (LOCAL ONLY)","450","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/03/2018","08:34:34","EARLY MORNING","WCCB","CW","WCCB NEWS RISING AT 8AM","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/07/2018","19:50:01","PRIME ACCESS","WCCB","CW","2 BROKE GIRLS WKND","SITUATION COMEDY","250","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/08/2018","22:25:31","LATE NEWS","WCCB","CW","WCCB NEWS AT 10","NEWSCAST (LOCAL ONLY)","400","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/01/2018","09:14:45","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 9","NEWSCAST (LOCAL ONLY)","190","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","05:21:57","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 5:00","NEWSCAST (LOCAL ONLY)","210","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","16:28:37","EARLY FRINGE","WCNC","NBC","CHARLOTTE AT 4:00","NEWSCAST (LOCAL ONLY)","190","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","18:21:24","EARLY NEWS","WCNC","NBC","NBC CHARLOTTE AT 6:00","NEWSCAST (LOCAL ONLY)","390","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","19:13:08","PRIME ACCESS","WCNC","NBC","JEOPARDY","GAME SHOW","810","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/02/2018","19:53:59","PRIME ACCESS","WCNC","NBC","WHEEL OF FORTUNE","GAME SHOW","690","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/03/2018","05:23:10","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 5:00","NEWSCAST (LOCAL ONLY)","210","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/03/2018","16:42:28","EARLY FRINGE","WCNC","NBC","CHARLOTTE AT 4:00","NEWSCAST (LOCAL ONLY)","190","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/03/2018","19:05:16","PRIME ACCESS","WCNC","NBC","JEOPARDY","GAME SHOW","810","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/04/2018","05:13:23","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 5:00","NEWSCAST (LOCAL ONLY)","210","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/04/2018","12:22:47","DAYTIME","WCNC","NBC","NBC CHARLOTTE AT 12:00","NEWSCAST (LOCAL ONLY)","170","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/05/2018","16:26:45","EARLY FRINGE","WCNC","NBC","CHARLOTTE AT 4:00","NEWSCAST (LOCAL ONLY)","190","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/05/2018","19:42:15","PRIME ACCESS","WCNC","NBC","WHEEL OF FORTUNE","GAME SHOW","690","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/06/2018","05:21:46","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 5:00","NEWSCAST (LOCAL ONLY)","210","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/07/2018","09:07:32","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 9","NEWSCAST (LOCAL ONLY)","160","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/07/2018","18:21:12","EARLY FRINGE","WCNC","NBC","NBC CHARLOTTE AT 6:00","NEWSCAST (LOCAL ONLY)","190","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/07/2018","19:23:35","EARLY FRINGE","WCNC","NBC","JEOPARDY WEEKEND","GAME SHOW","310","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/08/2018","09:28:36","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 9","NEWSCAST (LOCAL ONLY)","190","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/09/2018","05:41:35","EARLY MORNING","WCNC","NBC","NBC CHARLOTTE AT 5:00","NEWSCAST (LOCAL ONLY)","210","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/09/2018","16:29:05","EARLY FRINGE","WCNC","NBC","CHARLOTTE AT 4:00","NEWSCAST (LOCAL ONLY)","190","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
"HOUSE/NC09 HARRIS ANOTHER WASHINGTON POLITICIAN","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC09_HARRIS_ANOTHER_WASHINGTON_POLITICIAN.wmv","HARRIS, MARK","HOUSE/NC09","NC","30","CHARLOTTE","09","Spot TV","04/09/2018","19:24:56","PRIME ACCESS","WCNC","NBC","JEOPARDY","GAME SHOW","810","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","517","NC"
